instant,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,user_activity_level,user_type,income_level,zone_type,user_satisfaction,bike_infrastructure_score,air_pollution_index,public_transport_access
7335.0,1.0,0.3,0.3333,0.93,0.0,1.0,25.0,26.0,élevé,occasionnel,70186,commercial,1,2,16,8
7336.0,2.0,0.28,0.4760846711064376,0.93,0.0,2.0,97.0,99.0,moyen,occasionnel,24249,commercial,1,1,82,6
7337.0,2.0,0.28,0.4760846711064376,0.93,0.0,6.0,305.0,311.0,moyen,occasionnel,24540,commercial,5,7,94,6
7338.0,2.0,0.3,0.3182,1.0,0.0896,35.62439423133065,397.0,410.0,moyen,occasionnel,96956,commercial,4,10,5,6
7339.0,2.0,0.34,0.3333,1.0,0.1343,18.0,156.0,174.0,moyen,occasionnel,30960,commercial,1,9,55,2
7340.0,1.0,0.36,0.3485,0.93,0.1343,28.0,95.0,123.0,élevé,occasionnel,29749,residentiel,1,3,3,7
7341.0,1.0,0.42,0.4242,0.77,0.1045,28.0,100.0,128.0,élevé,frequent,65486,commercial,3,6,25,6
7342.0,1.0,0.46,0.4545,0.67,0.0,21.0,158.0,179.0,faible,frequent,60242,residentiel,4,9,45,10
7343.0,1.0,0.54,0.5152,0.49,0.0896,32.0,157.0,189.0,moyen,occasionnel,32783,residentiel,1,4,36,9
7344.0,1.0,0.56,0.5303,0.37,0.1642,30.0,115.0,145.0,faible,occasionnel,64533,commercial,4,2,73,1
7345.0,1.0,0.56,0.5303,0.37,0.1045,38.0,132.0,170.0,élevé,occasionnel,59488,commercial,1,9,80,10
7346.0,1.0,0.52,0.5,0.45,0.0,40.0,255.0,295.0,faible,frequent,46819,commercial,4,1,33,10
7347.0,1.0,0.5,0.4848,0.45,0.1642,39.0,489.0,528.0,moyen,frequent,98721,residentiel,2,6,7,6
7348.0,1.0,0.46,0.4545,0.59,0.1045,18.0,407.0,425.0,faible,frequent,42521,commercial,2,2,6,7
7349.0,1.0,0.46,0.4545,0.59,0.0,20.0,280.0,300.0,moyen,occasionnel,49067,commercial,3,4,29,4
7350.0,1.0,0.4,0.4091,0.71,0.0,17.0,187.0,189.44106486076245,moyen,frequent,66222,commercial,4,8,32,4
7351.0,1.0,0.38,0.3939,0.82,0.1045,10.0,153.42456896551724,139.0,élevé,frequent,47136,commercial,4,7,1,1
7352.0,1.0,0.36,0.3636,0.81,0.0896,6.0,102.0,108.0,faible,frequent,38501,commercial,4,3,80,7
7353.0,1.0,0.36,0.3636,0.87,0.0896,1.0,47.0,48.0,faible,occasionnel,48479,commercial,3,10,19,10
7354.0,1.0,0.34,0.3485,0.87,0.0896,0.0,18.0,18.0,faible,frequent,23271,residentiel,5,9,72,10
7355.0,1.0,0.32,0.3333,0.93,0.1045,3.0,8.0,11.0,moyen,frequent,51933,residentiel,3,5,35,7
7356.0,1.0,0.32,0.3485,0.87,0.0,0.0,1.0,1.0,faible,frequent,74149,residentiel,5,7,52,2
7357.0,1.0,0.32,0.3485,0.87,0.0,0.0,153.42456896551724,3.0,moyen,occasionnel,94732,commercial,3,4,70,7
7358.0,1.0,0.3,0.3333,0.87,0.0,0.0,4.0,4.0,faible,occasionnel,31287,commercial,3,9,44,9
7359.0,1.0,0.3,0.3182,0.87,0.1900632159104164,1.0,17.0,18.0,faible,frequent,30442,commercial,1,4,3,1
7360.0,1.0,0.3,0.3333,0.87,0.0,3.0,96.0,99.0,élevé,frequent,68939,residentiel,2,5,62,2
7361.0,1.0,0.3,0.3182,0.6267715067854855,0.1045,7.0,316.0,323.0,faible,frequent,68019,commercial,4,8,39,10
7362.0,1.0,0.32,0.3333,0.93,0.1045,11.0,455.0,466.0,moyen,frequent,27566,residentiel,2,7,43,3
7363.0,1.0,0.36,0.3788,0.87,0.0,14.0,177.0,191.0,faible,occasionnel,95543,commercial,5,2,67,10
7364.0,1.0,0.42,0.4242,0.71,0.0896,25.0,104.0,129.0,faible,frequent,69275,commercial,2,6,71,3
7365.0,1.0,0.46,0.4545,0.63,0.1343,21.0,126.0,147.0,faible,frequent,63791,commercial,5,5,52,10
7366.0,1.0,0.52,0.5,0.52,0.1343,28.0,175.0,203.0,faible,occasionnel,75508,commercial,5,5,13,9
7367.0,1.0,0.54,0.5152,0.49,0.1642,31.0,165.0,196.0,moyen,frequent,69488,commercial,3,1,92,2
7368.0,1.0,0.56,0.5303,0.46,0.1045,35.62439423133065,129.0,161.0,élevé,frequent,40249,commercial,2,2,16,2
7369.0,1.0,0.58,0.5455,0.46,0.1045,33.0,155.0,188.0,moyen,occasionnel,56387,commercial,1,4,61,2
7370.0,1.0,0.56,0.5303,0.46,0.1343,39.0,250.0,289.0,élevé,occasionnel,75082,commercial,3,7,95,7
7371.0,1.0,0.52,0.5,0.43,0.1642,40.0,459.0,499.0,élevé,frequent,52634,commercial,2,2,26,4
7372.0,1.0,0.48,0.4697,0.55,0.1343,30.0,432.0,462.0,faible,frequent,50439,residentiel,3,10,79,8
7373.0,1.0,0.46,0.4545,0.59,0.0,14.0,264.0,278.0,faible,frequent,28069,commercial,5,1,69,7
7374.0,1.0,0.4,0.4091,0.76,0.0,12.0,169.0,181.0,élevé,frequent,62650,residentiel,1,10,57,6
7375.0,1.0,0.4,0.4091,0.76,0.0,16.0,153.42456896551724,182.0,faible,frequent,96674,commercial,2,4,30,6
7376.0,1.0,0.36,0.3788,0.87,0.0,13.0,95.0,108.0,moyen,frequent,27328,commercial,2,9,90,8
7377.0,1.0,0.36,0.4760846711064376,0.81,0.0,3.0,45.0,48.0,faible,frequent,27105,residentiel,1,10,6,5
7378.0,1.0,0.36,0.3788,0.87,0.0,0.0,13.0,13.0,élevé,occasionnel,79999,residentiel,2,9,10,10
7379.0,1.0,0.34,0.3636,0.87,0.0,0.0,10.0,10.0,élevé,frequent,99778,residentiel,3,7,13,8
7380.0,1.0,0.32,0.3485,0.93,0.0,0.0,5.0,5.0,faible,frequent,20826,commercial,3,5,40,5
7381.0,1.0,0.32,0.3485,0.93,0.0,0.0,4.0,4.0,faible,occasionnel,53706,residentiel,2,7,1,4
7382.0,1.0,0.32,0.3485,0.87,0.0,0.0,4.0,4.0,élevé,occasionnel,26579,residentiel,3,9,36,3
7383.0,1.0,0.3,0.3333,0.87,0.0,0.0,28.0,28.0,moyen,occasionnel,33984,residentiel,3,4,28,9
7384.0,1.0,0.3,0.3333,0.87,0.0,0.0,98.0,98.0,élevé,occasionnel,29074,residentiel,2,7,71,5
7385.0,1.0,0.3,0.3333,0.87,0.0,0.0,300.0,300.0,moyen,frequent,97515,residentiel,5,2,42,5
7386.0,1.0,0.32,0.3485,0.93,0.0,19.0,437.0,456.0,élevé,occasionnel,66581,commercial,2,9,84,5
7387.0,1.0,0.34,0.3636,0.93,0.0,22.0,197.0,219.0,élevé,occasionnel,65441,commercial,3,4,74,5
7388.0,1.0,0.4,0.4091,0.76,0.1045,16.0,89.0,105.0,moyen,occasionnel,88584,commercial,1,1,91,8
7389.0,1.0,0.46,0.4545,0.67,0.1642,21.0,131.0,189.44106486076245,faible,occasionnel,90169,commercial,2,2,39,10
7390.0,1.0,0.5,0.4848,0.51,0.1642,24.0,156.0,180.0,faible,occasionnel,74389,residentiel,2,4,61,10
7391.0,1.0,0.5,0.4848,0.51,0.1642,31.0,136.0,167.0,élevé,occasionnel,44022,residentiel,2,7,68,6
7392.0,1.0,0.52,0.4760846711064376,0.48,0.1642,26.0,153.0,179.0,faible,occasionnel,22472,residentiel,3,1,91,4
7393.0,1.0,0.52,0.5,0.45,0.2239,21.0,130.0,151.0,faible,occasionnel,48438,commercial,3,8,79,8
7394.0,1.0,0.52,0.5,0.48,0.194,24.0,257.0,281.0,faible,frequent,36786,commercial,4,6,87,4
7395.0,1.0,0.4973845615671642,0.4545,0.63,0.1045,27.0,458.0,485.0,faible,frequent,37279,residentiel,2,5,98,5
7396.0,1.0,0.44,0.4394,0.67,0.1045,21.0,387.0,408.0,élevé,frequent,38220,commercial,5,10,32,3
7397.0,1.0,0.44,0.4394,0.72,0.1045,12.0,292.0,304.0,élevé,occasionnel,83588,residentiel,2,10,88,1
7398.0,1.0,0.44,0.4394,0.77,0.0,18.0,201.0,219.0,moyen,frequent,75696,commercial,1,7,76,2
7399.0,1.0,0.4,0.4091,0.87,0.0,9.0,152.0,161.0,faible,frequent,68460,residentiel,1,8,10,6
7400.0,1.0,0.4,0.4091,0.87,0.0,9.0,105.0,114.0,élevé,occasionnel,64219,residentiel,4,4,58,10
8678.806666277509,1.0,0.38,0.3939,0.87,0.0,5.0,61.0,66.0,élevé,frequent,43284,residentiel,2,6,81,6
7402.0,1.0,0.4,0.4091,0.87,0.0,0.0,24.0,24.0,élevé,occasionnel,26004,commercial,2,7,13,1
7403.0,2.0,0.4,0.4091,0.87,0.0,1.0,10.0,11.0,faible,frequent,79260,commercial,1,7,9,3
7404.0,2.0,0.38,0.3939,0.94,0.0,0.0,5.0,5.0,élevé,frequent,42314,commercial,2,4,63,2
7405.0,1.0,0.38,0.3939,0.94,0.0896,0.0,11.0,11.0,élevé,frequent,32829,residentiel,3,2,60,8
7406.0,1.0,0.38,0.3939,0.94,0.0896,1.0,2.0,3.0,faible,frequent,36315,commercial,4,5,91,8
7407.0,2.0,0.36,0.3485,1.0,0.1343,1.0,22.0,23.0,moyen,frequent,52223,residentiel,1,9,75,1
7408.0,2.0,0.36,0.3485,1.0,0.1343,4.0,110.0,114.0,moyen,frequent,24448,residentiel,5,6,49,9
7409.0,2.0,0.38,0.3939,0.94,0.1642,6.0,266.0,272.0,moyen,occasionnel,39231,commercial,2,5,79,10
7410.0,2.0,0.4,0.4091,0.94,0.0896,18.0,418.0,436.0,moyen,frequent,38891,residentiel,3,8,95,6
7411.0,2.0,0.42,0.4242,0.94,0.1045,23.0,188.0,211.0,faible,occasionnel,73851,commercial,1,8,38,2
7412.0,2.0,0.44,0.4394,0.88,0.2239,17.0,100.0,117.0,élevé,frequent,56612,residentiel,5,10,31,2
7413.0,2.0,0.46,0.4545,0.67,0.3881,9.0,99.0,108.0,élevé,occasionnel,72111,commercial,2,5,45,6
8678.806666277509,2.0,0.42,0.4242,0.67,0.3582,18.0,149.0,167.0,faible,frequent,65980,commercial,4,7,9,6
7415.0,3.0,0.36,0.3333,0.81,0.3582,9.0,87.0,96.0,moyen,occasionnel,99982,commercial,4,1,56,2
7416.0,3.0,0.36,0.3333,0.87,0.2836,6.0,153.42456896551724,64.0,faible,frequent,46923,commercial,3,2,53,8
7417.0,3.0,0.36,0.3333,0.81,0.2985,5.0,57.0,62.0,faible,frequent,97783,residentiel,4,2,23,9
7418.0,3.0,0.36,0.3485,0.81,0.2239,6.0,67.0,73.0,moyen,occasionnel,90976,residentiel,5,4,90,9
7419.0,3.0,0.36,0.3485,0.81,0.2239,9.0,168.0,177.0,faible,frequent,32929,commercial,3,9,74,8
7420.0,2.0,0.36,0.3485,0.81,0.1642,10.0,263.0,273.0,faible,occasionnel,65054,commercial,2,4,37,7
7421.0,2.0,0.36,0.3485,0.71,0.2239,19.0,192.0,211.0,élevé,frequent,90373,residentiel,2,6,13,6
7422.0,2.0,0.36,0.3333,0.62,0.2836,8.0,160.0,168.0,élevé,occasionnel,77534,residentiel,1,8,22,5
7423.0,1.0,0.36,0.3333,0.57,0.2537,6.0,130.0,136.0,faible,frequent,50534,residentiel,3,8,83,8
7424.0,1.0,0.36,0.3333,0.53,0.2836,5.0,84.0,89.0,moyen,frequent,61122,commercial,2,2,76,10
7425.0,2.0,0.34,0.3333,0.57,0.1642,9.0,73.0,82.0,faible,occasionnel,95972,commercial,1,5,78,9
7426.0,1.0,0.34,0.3182,0.53,0.2537,10.0,56.0,66.0,faible,occasionnel,43191,commercial,3,7,55,9
7427.0,1.0,0.32,0.303,0.57,0.3284,3.0,16.0,19.0,moyen,frequent,94541,commercial,5,9,51,4
7428.0,1.0,0.32,0.2879,0.57,0.2836,1.0,10.0,11.0,moyen,occasionnel,65643,commercial,3,4,45,7
7429.0,1.0,0.3,0.2879,0.61,0.194,0.0,6.0,6.0,moyen,occasionnel,23645,commercial,1,10,63,7
7430.0,1.0,0.3,0.2879,0.61,0.194,0.0,8.0,8.0,moyen,occasionnel,80202,commercial,2,5,93,1
7431.0,1.0,0.3,0.2879,0.49,0.2537,0.0,13.0,13.0,faible,frequent,97143,commercial,3,5,14,2
7432.0,1.4258026853473438,0.28,0.2576,0.45,0.3284,0.0,46.0,46.0,moyen,occasionnel,38546,commercial,4,8,16,8
7433.0,1.0,0.28,0.2727,0.45,0.2537,5.0,116.0,121.0,faible,frequent,92920,residentiel,5,2,82,10
7434.0,1.0,0.3,0.2727,0.42,0.3582,9.0,249.0,258.0,faible,occasionnel,45870,residentiel,4,9,76,6
7435.0,1.0,0.32,0.2879,0.45,0.4478,15.0,186.0,201.0,élevé,occasionnel,57796,commercial,2,4,56,6
7436.0,1.0,0.32,0.4760846711064376,0.42,0.5522,38.0,162.0,200.0,élevé,frequent,22980,commercial,1,7,81,3
7437.0,1.0,0.34,0.2879,0.42,0.4925,20.0,150.0,170.0,élevé,frequent,78029,commercial,3,6,35,1
7438.0,1.0,0.34,0.2879,0.42,0.4627,41.0,198.0,239.0,élevé,frequent,21110,residentiel,4,9,27,2
7439.0,1.0,0.38,0.3939,0.37,0.5522,57.0,179.0,236.0,moyen,occasionnel,48416,commercial,5,2,98,7
7440.0,1.0,0.38,0.3939,0.37,0.4627,64.0,183.0,247.0,faible,occasionnel,72071,residentiel,1,5,49,8
7441.0,1.0,0.36,0.3333,0.37,0.4179,29.0,187.0,216.0,élevé,frequent,49072,commercial,4,6,82,10
7442.0,1.0,0.36,0.3333,0.34,0.3284,49.0,189.0,238.0,faible,occasionnel,63052,commercial,2,9,38,6
7443.0,1.0,0.34,0.303,0.39,0.3284,24.0,286.0,310.0,élevé,occasionnel,58943,commercial,5,4,79,2
7444.0,1.0,0.34,0.3182,0.39,0.2537,23.0,185.0,208.0,moyen,frequent,71366,commercial,1,5,78,4
7445.0,1.0,0.32,0.3182,0.39,0.1642,17.0,182.0,199.0,élevé,occasionnel,67601,residentiel,1,4,76,7
7446.0,1.0,0.32,0.3182,0.39,0.194,12.0,97.0,109.0,faible,occasionnel,29789,residentiel,3,4,79,2
7447.0,1.0,0.3,0.303,0.45,0.1642,4.0,79.0,83.0,moyen,frequent,20331,residentiel,3,1,55,6
7448.0,1.0,0.32,0.3182,0.39,0.194,13.0,78.0,91.0,faible,frequent,78748,residentiel,5,7,86,3
7449.0,1.0,0.3,0.3182,0.45,0.0896,6.0,67.0,73.0,faible,occasionnel,35810,commercial,4,6,20,5
7450.0,1.0,0.24,0.2424,0.6,0.1343,12.0,52.0,64.0,faible,occasionnel,40132,residentiel,3,6,54,6
7451.0,1.0,0.24,0.2424,0.6,0.1343,9.0,45.0,54.0,moyen,frequent,79795,commercial,3,6,99,5
7452.0,1.0,0.24,0.2576,0.65,0.0896,7.0,39.0,46.0,élevé,frequent,57340,residentiel,3,6,60,7
7453.0,1.0,0.24,0.2424,0.7,0.1343,4.0,13.0,17.0,faible,frequent,86307,commercial,4,6,70,3
7454.0,1.0,0.2,0.2121,0.8,0.1343,0.0,7.0,189.44106486076245,élevé,frequent,45100,commercial,3,6,48,6
7455.0,1.0,0.22,0.2576,0.75,0.0896,1.0,3.0,4.0,élevé,occasionnel,98924,residentiel,5,1,40,7
7456.0,1.0,0.22,0.2273,0.75,0.1642,0.0,7.0,7.0,élevé,frequent,65496,commercial,1,3,58,5
7457.0,1.0,0.22,0.2273,0.75,0.194,3.0,24.0,27.0,élevé,occasionnel,92306,residentiel,2,8,79,2
7458.0,1.0,0.26,0.2576,0.6267715067854855,0.194,14.0,87.0,101.0,moyen,frequent,63738,commercial,4,6,59,10
7459.0,1.0,0.3,0.303,0.61,0.1642,18.0,142.0,160.0,faible,occasionnel,46415,commercial,4,9,98,9
7460.0,1.0,0.34,0.3182,0.61,0.2836,62.0,170.0,232.0,faible,frequent,61982,commercial,1,9,89,3
7461.0,1.4258026853473438,0.38,0.3939,0.54,0.2836,102.0,213.0,315.0,élevé,frequent,35855,commercial,1,6,77,9
7462.0,1.0,0.44,0.4394,0.44,0.2836,142.0,224.0,366.0,faible,frequent,60799,residentiel,4,5,8,10
7463.0,1.0,0.48,0.4697,0.36,0.2836,128.0,225.0,353.0,faible,frequent,49651,residentiel,5,6,64,8
7464.0,1.0,0.5,0.4848,0.36,0.2985,191.0,244.0,435.0,élevé,occasionnel,46240,residentiel,2,4,65,6
7465.0,1.0,0.52,0.5,0.29,0.2836,165.0,221.0,386.0,moyen,frequent,33964,residentiel,1,1,61,6
7466.0,1.0,0.52,0.5,0.32,0.2537,137.0,224.0,361.0,faible,occasionnel,43671,residentiel,2,7,30,9
7467.0,1.0,0.5,0.4848,0.34,0.2537,92.0,193.0,285.0,élevé,occasionnel,21298,commercial,1,5,80,5
7468.0,1.0,0.42,0.4242,0.58,0.194,53.0,150.0,203.0,moyen,frequent,75116,residentiel,2,3,91,5
7469.0,1.0,0.42,0.4242,0.5,0.1900632159104164,32.0,139.0,171.0,élevé,occasionnel,79479,residentiel,4,7,91,2
7470.0,1.0,0.42,0.4242,0.5,0.2836,31.0,101.0,132.0,moyen,frequent,33661,residentiel,5,8,66,6
7471.0,1.0,0.42,0.4242,0.47,0.2836,19.0,103.0,122.0,moyen,frequent,40948,residentiel,5,8,92,6
7472.0,1.0,0.42,0.4242,0.47,0.2537,30.0,88.0,118.0,moyen,frequent,30032,residentiel,4,6,4,6
7473.0,1.0,0.4,0.4091,0.58,0.1642,23.0,78.0,101.0,faible,frequent,34694,residentiel,5,10,89,6
7474.0,2.0,0.4,0.4091,0.58,0.194,12.0,61.0,73.0,moyen,occasionnel,85750,commercial,1,1,61,7
7475.0,2.0,0.36,0.3485,0.66,0.194,13.0,58.0,71.0,faible,occasionnel,49399,residentiel,4,10,30,1
7476.0,1.0,0.36,0.3636,0.57,0.1045,9.0,48.0,57.0,faible,frequent,83133,commercial,3,9,12,4
7477.0,2.0,0.36,0.3485,0.62,0.1343,8.0,20.0,28.0,faible,occasionnel,74341,residentiel,1,10,8,4
7478.0,2.0,0.36,0.3485,0.62,0.1343,1.0,5.0,6.0,faible,occasionnel,97490,commercial,1,4,11,2
7479.0,1.0,0.34,0.3333,0.61,0.1900632159104164,2.0,3.0,5.0,faible,frequent,39900,residentiel,5,6,85,5
7480.0,1.0,0.34,0.3333,0.66,0.1343,5.0,18.0,23.0,élevé,frequent,38476,commercial,1,9,53,10
7481.0,1.0,0.34,0.3182,0.66,0.2239,13.0,30.0,43.0,faible,frequent,25816,commercial,3,4,27,1
7482.0,1.0,0.34,0.3485,0.66,0.0896,24.0,55.0,79.0,moyen,occasionnel,63424,residentiel,1,1,79,9
7483.0,1.0,0.4,0.4091,0.54,0.2836,38.0,97.0,135.0,moyen,occasionnel,89194,commercial,5,9,58,2
7484.0,1.0,0.44,0.4394,0.44,0.3284,63.0,178.0,241.0,faible,frequent,39831,residentiel,4,2,59,9
7485.0,1.0,0.46,0.4545,0.4,0.4179,108.0,187.0,295.0,faible,frequent,44165,commercial,3,5,92,8
7486.0,2.0,0.52,0.5,0.29,0.4179,112.0,242.0,354.0,élevé,occasionnel,46514,residentiel,2,7,50,2
7487.0,2.0,0.52,0.5,0.29,0.4179,105.0,234.0,339.0,élevé,frequent,96674,residentiel,5,4,69,9
7488.0,2.0,0.54,0.5152,0.28,0.4925,108.0,263.0,371.0,faible,occasionnel,56708,commercial,1,2,55,8
7489.0,2.0,0.5,0.4848,0.42,0.3284,89.0,221.0,310.0,faible,frequent,43963,commercial,1,2,55,5
7490.0,2.0,0.54,0.5152,0.28,0.3881,93.0,226.0,319.0,faible,occasionnel,54142,commercial,2,3,90,6
7491.0,1.0,0.52,0.5,0.27,0.3284,44.0,187.0,231.0,élevé,frequent,32264,residentiel,4,9,59,1
7492.0,1.0,0.52,0.5,0.27,0.3284,35.0,155.0,190.0,moyen,occasionnel,88215,residentiel,4,8,79,7
7493.0,1.0,0.5,0.4848,0.29,0.3582,36.0,121.0,157.0,moyen,frequent,49414,residentiel,2,5,64,3
7494.0,1.0,0.5,0.4848,0.31,0.3582,24.0,115.0,139.0,élevé,frequent,33502,commercial,2,10,38,6
7495.0,1.4258026853473438,0.48,0.4697,0.36,0.2537,19.0,76.0,95.0,élevé,frequent,53286,residentiel,5,5,60,1
7496.0,1.0,0.48,0.4697,0.41,0.3881,25.0,64.0,89.0,élevé,frequent,45697,commercial,5,8,6,2
7497.0,1.0,0.46,0.4545,0.51,0.2985,18.0,49.0,67.0,faible,frequent,92843,residentiel,5,5,47,1
7498.0,1.0,0.46,0.4545,0.59,0.2836,8.0,22.0,30.0,faible,occasionnel,69304,commercial,5,9,72,2
7499.0,1.0,0.46,0.4545,0.63,0.2985,5.0,6.0,11.0,moyen,occasionnel,91282,residentiel,1,10,81,6
7500.0,1.4258026853473438,0.46,0.4545,0.63,0.3582,7.0,10.0,17.0,moyen,occasionnel,55833,residentiel,2,3,18,7
7501.0,1.0,0.44,0.4394,0.67,0.1900632159104164,4.0,3.0,7.0,faible,frequent,28444,residentiel,5,4,43,2
7502.0,1.0,0.44,0.4394,0.67,0.2239,0.0,5.0,5.0,élevé,frequent,52245,commercial,2,9,30,3
7503.0,2.0,0.44,0.4394,0.67,0.2537,0.0,19.0,19.0,moyen,occasionnel,84573,residentiel,5,4,23,7
7504.0,2.0,0.44,0.4394,0.72,0.2239,10.0,104.0,114.0,moyen,occasionnel,35988,residentiel,4,6,27,5
7505.0,1.0,0.44,0.4394,0.72,0.2537,11.0,311.0,322.0,élevé,occasionnel,77552,residentiel,5,1,89,8
7506.0,2.0,0.46,0.4545,0.67,0.194,27.0,425.0,452.0,faible,occasionnel,66288,commercial,2,8,62,10
7507.0,2.0,0.48,0.4697,0.67,0.3284,29.0,204.0,233.0,moyen,frequent,89813,commercial,4,4,87,6
7508.0,2.0,0.5,0.4848,0.63,0.2836,26.0,85.0,111.0,moyen,frequent,29551,commercial,3,3,68,3
7509.0,2.0,0.54,0.5152,0.6,0.2836,22.0,106.0,128.0,élevé,occasionnel,61774,commercial,2,2,29,8
7510.0,1.0,0.56,0.5303,0.56,0.2985,36.0,166.0,202.0,faible,occasionnel,71930,residentiel,5,4,50,5
7511.0,1.0,0.6,0.6212,0.49,0.3881,50.0,153.0,203.0,moyen,occasionnel,22766,residentiel,4,4,26,2
7512.0,1.0,0.62,0.4760846711064376,0.46,0.4478,47.0,138.0,185.0,élevé,frequent,63478,commercial,5,4,11,3
7513.0,1.0,0.64,0.6212,0.44,0.3284,53.0,142.0,195.0,moyen,frequent,37406,residentiel,4,4,67,2
7514.0,1.0,0.62,0.6212,0.46,0.4179,51.0,264.0,315.0,moyen,frequent,78563,residentiel,3,1,34,7
7515.0,1.0,0.62,0.6212,0.46,0.2537,55.0,464.0,519.0,faible,occasionnel,74863,residentiel,2,6,11,7
7516.0,1.0,0.56,0.5303,0.56,0.2836,29.0,460.0,489.0,faible,occasionnel,90921,residentiel,1,6,63,7
7517.0,1.0,0.6,0.6212,0.53,0.2985,28.0,274.0,302.0,élevé,frequent,29014,commercial,3,9,27,9
7518.0,1.0,0.6,0.6212,0.53,0.3582,30.0,210.0,240.0,moyen,occasionnel,38962,residentiel,1,8,49,1
7519.0,1.0,0.6,0.6212,0.53,0.3582,37.0,176.0,213.0,moyen,occasionnel,29274,residentiel,2,9,46,5
7520.0,1.0,0.58,0.5455,0.56,0.3582,17.0,96.0,113.0,moyen,frequent,64196,commercial,2,2,36,1
7521.0,1.0,0.56,0.5303,0.64,0.2985,13.0,48.0,61.0,faible,occasionnel,88982,residentiel,4,9,76,7
7522.0,1.0,0.56,0.5303,0.64,0.3582,7.0,15.0,22.0,faible,occasionnel,42668,residentiel,1,5,7,2
7523.0,1.0,0.56,0.5303,0.6,0.2985,5.0,5.0,10.0,élevé,frequent,64851,commercial,1,10,60,1
7524.0,1.0,0.56,0.5303,0.64,0.2537,7.0,8.0,15.0,moyen,frequent,28312,commercial,4,10,64,4
7525.0,2.0,0.54,0.5152,0.68,0.3284,0.0,4.0,4.0,moyen,frequent,70957,commercial,3,8,47,6
7526.0,1.0,0.56,0.5303,0.64,0.2985,1.0,6.0,7.0,faible,occasionnel,48235,residentiel,5,3,24,9
7527.0,1.0,0.54,0.5152,0.68,0.2836,2.0,26.0,28.0,faible,occasionnel,38175,residentiel,1,7,34,8
7528.0,2.0,0.56,0.5303,0.64,0.0896,4.0,153.42456896551724,108.0,élevé,occasionnel,59499,commercial,5,6,76,9
7529.0,2.0,0.54,0.5152,0.68,0.1642,21.0,298.0,319.0,élevé,occasionnel,52741,commercial,3,1,37,5
7530.0,2.0,0.54,0.5152,0.68,0.1045,27.0,453.0,480.0,moyen,occasionnel,33797,commercial,1,9,1,2
7531.0,2.0,0.56,0.5303,0.64,0.0896,26.0,174.0,200.0,faible,occasionnel,32407,commercial,2,10,92,4
7532.0,2.0,0.56,0.5303,0.64,0.2836,23.0,115.0,138.0,moyen,occasionnel,68895,residentiel,3,10,48,3
7533.0,1.4258026853473438,0.56,0.5303,0.64,0.194,18.0,116.0,134.0,moyen,occasionnel,95176,residentiel,3,5,52,4
7534.0,2.0,0.54,0.5152,0.68,0.0,28.0,148.0,176.0,élevé,occasionnel,69273,commercial,5,1,22,1
7535.0,3.0,0.54,0.5152,0.6,0.2239,21.0,132.0,153.0,moyen,occasionnel,86423,commercial,5,4,56,5
7536.0,2.0,0.54,0.5152,0.6,0.2836,27.0,120.0,147.0,moyen,frequent,80711,commercial,1,2,83,7
7537.0,2.0,0.54,0.5152,0.6,0.1343,36.0,155.0,191.0,élevé,frequent,34892,residentiel,5,7,69,9
7538.0,2.0,0.52,0.5,0.68,0.1343,31.0,240.0,271.0,faible,frequent,67832,commercial,3,7,76,7
7539.0,2.0,0.5,0.4848,0.72,0.194,29.0,422.0,451.0,moyen,frequent,40169,commercial,3,10,28,10
7540.0,2.0,0.5,0.4848,0.72,0.2836,27.0,414.0,441.0,faible,occasionnel,86840,residentiel,2,4,71,5
7541.0,2.0,0.5,0.4848,0.72,0.3582,27.0,259.0,286.0,élevé,frequent,35851,residentiel,1,6,79,8
7542.0,2.0,0.4973845615671642,0.4697,0.82,0.1343,26.0,212.0,238.0,élevé,frequent,49892,commercial,2,9,94,3
7543.0,2.0,0.5,0.4848,0.77,0.0896,23.0,145.0,168.0,élevé,occasionnel,36297,commercial,2,5,67,4
7544.0,2.0,0.46,0.4545,0.88,0.1045,19.0,109.0,128.0,moyen,frequent,49801,commercial,5,4,17,2
7545.0,2.0,0.46,0.4545,0.94,0.1045,14.0,66.0,80.0,faible,occasionnel,47750,commercial,1,8,62,7
7546.0,2.0,0.46,0.4545,0.94,0.0,5.0,26.0,31.0,élevé,frequent,67259,residentiel,1,2,9,3
7547.0,3.0,0.46,0.4545,0.94,0.0896,0.0,5.0,5.0,élevé,frequent,23610,commercial,1,4,80,8
7548.0,2.0,0.46,0.4545,0.94,0.1045,4.0,6.0,10.0,moyen,frequent,82361,commercial,4,5,46,9
7549.0,2.0,0.46,0.4545,0.94,0.1045,2.0,3.0,5.0,faible,occasionnel,81507,residentiel,3,6,28,6
7550.0,2.0,0.44,0.4394,1.0,0.2239,1.0,3.0,4.0,moyen,occasionnel,86264,residentiel,2,8,41,1
7551.0,3.0,0.46,0.4545,0.94,0.1045,0.0,13.0,13.0,faible,occasionnel,30746,residentiel,5,9,61,10
7552.0,2.0,0.4973845615671642,0.4545,0.94,0.0896,4.0,52.0,56.0,faible,frequent,92025,commercial,2,4,91,6
7553.0,3.0,0.46,0.4545,0.94,0.0,7.0,130.0,137.0,moyen,frequent,93549,residentiel,1,8,97,10
